customer_id,order_id,order_date,product_category,product_name,region,quantity,unit_price,revenue,year,month,month_name,segment
CUST210213,ORD0061550,2021-04-29,Home Appliances,Smartphone,Abuja,5,218188,1090940,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST266611,ORD0094898,2024-01-26,Office Supplies,Laptop,Rivers,1,17359,17359,2024,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST025939,ORD0088869,2021-10-07,Electronics,Desk,Abuja,2,223644,447288,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST289760,ORD0063023,2024-09-07,Home Appliances,Laptop,Port Harcourt,4,55767,223068,2024,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST263194,ORD0028119,2023-07-22,Electronics,Blender,Rivers,2,262592,525184,2023,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST143478,ORD0022581,2024-04-20,Office Supplies,Sneakers,Enugu,4,16501,66004,2024,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST114939,ORD0039885,2022-04-20,Fashion,Desk,Port Harcourt,4,245342,981368,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST022332,ORD0073368,2025-11-02,Electronics,Desk,Abuja,1,162789,162789,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST284966,ORD0005983,2022-06-28,Home Appliances,Printer,Port Harcourt,4,169231,676924,2022,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST271890,ORD0010981,2024-06-19,Fashion,Blender,Kano,5,234146,1170730,2024,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST184349,ORD0018895,2022-05-24,Fashion,Blender,Rivers,3,160093,480279,2022,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST211592,ORD0024218,2022-04-09,Electronics,Tablet,Ibadan,4,83837,335348,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST145705,ORD0060903,2023-04-17,Fashion,Desk,Abuja,1,86207,86207,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST142018,ORD0074629,2025-05-20,Electronics,Blender,Enugu,4,239563,958252,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST096212,ORD0089001,2023-11-13,Office Supplies,Blender,Ibadan,3,269701,809103,2023,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST283780,ORD0026914,2024-05-05,Office Supplies,Sneakers,Lagos,2,121509,243018,2024,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST279912,ORD0056010,2025-05-21,Office Supplies,Laptop,Lagos,2,229803,459606,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST294055,ORD0001829,2024-12-29,Electronics,Blender,Lagos,2,87406,174812,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST085402,ORD0083352,2021-01-08,Office Supplies,Desk,Enugu,4,102583,410332,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST206264,ORD0050557,2022-03-10,Fashion,Laptop,Lagos,4,269651,1078604,2022,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST189934,ORD0005032,2025-10-06,Fashion,Tablet,Abuja,2,111523,223046,2025,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST035349,ORD0052462,2021-02-10,Office Supplies,Sneakers,Enugu,1,88750,88750,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST266843,ORD0019665,2021-10-15,Fashion,Sneakers,Lagos,2,279748,559496,2021,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST143700,ORD0048115,2021-07-16,Electronics,Sneakers,Rivers,4,64373,257492,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST036399,ORD0079896,2023-04-27,Fashion,Laptop,Kano,5,134461,672305,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST221448,ORD0032300,2021-02-18,Office Supplies,Smartphone,Lagos,3,274677,824031,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST239720,ORD0003149,2022-12-23,Fashion,Smartphone,Enugu,4,61122,244488,2022,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST281903,ORD0079941,2021-07-02,Electronics,Laptop,Kano,1,103979,103979,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST139744,ORD0059584,2024-12-30,Office Supplies,Laptop,Lagos,5,49901,249505,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST082017,ORD0038024,2025-08-13,Fashion,Sneakers,Kano,5,219018,1095090,2025,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST214265,ORD0045376,2021-07-15,Office Supplies,Smartphone,Port Harcourt,5,208407,1042035,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST241249,ORD0037831,2021-04-28,Office Supplies,Sneakers,Port Harcourt,1,55380,55380,2021,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST060198,ORD0050152,2025-06-20,Fashion,Blender,Enugu,3,186485,559455,2025,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST008798,ORD0079313,2025-09-24,Fashion,Sneakers,Kano,1,156637,156637,2025,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST114615,ORD0008294,2024-03-15,Electronics,Laptop,Ibadan,3,20753,62259,2024,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST079149,ORD0095842,2025-09-02,Office Supplies,Printer,Abuja,3,15353,46059,2025,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST025464,ORD0075959,2022-07-23,Fashion,Desk,Rivers,2,53909,107818,2022,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST019642,ORD0034238,2025-02-02,Home Appliances,Laptop,Ibadan,3,246304,738912,2025,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST145745,ORD0063016,2022-04-03,Fashion,Desk,Abuja,2,191854,383708,2022,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST017277,ORD0054708,2025-05-05,Fashion,Tablet,Abuja,1,200690,200690,2025,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST198769,ORD0092230,2025-08-11,Home Appliances,Laptop,Kano,2,165277,330554,2025,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST206952,ORD0075205,2022-09-22,Office Supplies,Printer,Ibadan,1,189156,189156,2022,9,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST051841,ORD0073742,2023-04-09,Electronics,Sneakers,Abuja,2,203203,406406,2023,4,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST064808,ORD0049501,2023-05-17,Home Appliances,Sneakers,Rivers,2,273390,546780,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST049192,ORD0073568,2024-06-08,Home Appliances,Sneakers,Enugu,4,270920,1083680,2024,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST208074,ORD0072004,2024-11-11,Electronics,Blender,Lagos,4,272255,1089020,2024,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST140305,ORD0095615,2023-11-14,Office Supplies,Desk,Lagos,3,119863,359589,2023,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST285849,ORD0062929,2021-01-25,Home Appliances,Blender,Abuja,3,106683,320049,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST185483,ORD0047502,2023-01-29,Office Supplies,Laptop,Ibadan,3,101159,303477,2023,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST126165,ORD0023040,2024-10-24,Electronics,Smartphone,Kano,1,96177,96177,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST287451,ORD0059425,2023-05-05,Electronics,Desk,Ibadan,4,175157,700628,2023,5,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST041915,ORD0000969,2021-07-29,Home Appliances,Laptop,Enugu,2,184542,369084,2021,7,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST138975,ORD0094801,2025-03-27,Home Appliances,Blender,Port Harcourt,4,83545,334180,2025,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST144573,ORD0012855,2021-01-28,Fashion,Blender,Rivers,2,257552,515104,2021,1,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST124397,ORD0053366,2023-03-04,Fashion,Tablet,Kano,1,143747,143747,2023,3,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST264439,ORD0034034,2023-02-16,Fashion,Tablet,Ibadan,5,57021,285105,2023,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST112910,ORD0010218,2024-10-15,Electronics,Desk,Enugu,3,61270,183810,2024,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST039987,ORD0001030,2024-12-26,Fashion,Sneakers,Port Harcourt,5,68048,340240,2024,12,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,VIP
CUST207149,ORD0082746,2021-02-14,Fashion,Laptop,Abuja,1,257286,257286,2021,2,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST068340,ORD0055060,2021-08-17,Home Appliances,Blender,Lagos,1,207113,207113,2021,8,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
CUST260517,ORD0060775,2021-06-17,Home Appliances,Smartphone,Ibadan,1,154921,154921,2021,6,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Low
CUST025606,ORD0052159,2022-10-16,Electronics,Desk,Rivers,4,149912,599648,2022,10,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,High
CUST257841,ORD0066302,2025-11-14,Fashion,Laptop,Enugu,4,100158,400632,2025,11,<bound method PandasDelegate._add_delegate_accessors.<locals>._create_delegator_method.<locals>.f of <pandas.core.indexes.accessors.DatetimeProperties object at 0x000001F3106A2900>>,Mid
